Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
DPpaulli17a;parallel;ACSV2;4910;5170,20;5397;123,10;177;215,73;437;68,87
DPpaulli17a;parallel;EASV2;4202;4432,57;4660;119,15;767;1395,13;2486;428,49
DPpaulli17a;iterative;ASV2;4223;4448,13;4612;86,86;1557;3000,77;5627;1273,89
DPpaulli18a;parallel;RBASV2;4235;4497,70;4658;92,40;952;1662,53;2962;559,23
DPpaulli18a;iterative;MMASV2;4313;4669,03;4826;111,95;1669;3001,93;5862;1316,59
DPpaulli18a;iterative;EASV2;4176;4439,23;4658;113,59;2520;4380,87;7437;1527,23
DPpaulli18a;iterative;ACSV2;4593;4993,27;5282;146,89;881;944,23;1335;90,98
DPpaulli18a;parallel;MMASV2;4450;4694,30;4870;109,42;635;1163,43;2490;436,66
DPpaulli18a;iterative;ASV2;4183;4444,47;4648;98,19;2000;4177,50;7804;1471,91
DPpaulli18a;parallel;ACSV2;4469;5054,10;5342;185,48;251;293,30;643;94,13
DPpaulli18a;parallel;EASV2;4331;4478,77;4637;86,69;901;1586,10;3363;505,87
DPpaulli18a;parallel;ASV2;4257;4442,93;4664;92,18;886;1753,17;2458;503,57
DPpaulli18a;iterative;RBASV2;4219;4423,90;4638;117,02;2188;3772,37;7405;1345,91
DPpaulli1a;parallel;RBASV2;3581;4073,77;4253;129,84;83;199,00;1008;171,83
DPpaulli1a;parallel;ASV2;3821;4049,37;4270;103,76;69;145,70;856;139,53
DPpaulli1a;parallel;ACSV2;4002;4452,20;4754;158,17;37;69,80;89;16,53
DPpaulli1a;parallel;EASV2;3857;4105,83;4274;86,21;69;145,17;664;124,80
DPpaulli1a;iterative;ACSV2;4073;4372,93;4625;138,83;100;128,67;296;57,29
DPpaulli1a;iterative;MMASV2;3774;4085,83;4244;103,46;110;236,40;736;135,72
DPpaulli1a;iterative;EASV2;3764;4059,73;4293;128,29;122;241,93;802;127,10
DPpaulli1a;parallel;MMASV2;3751;4091,93;4290;125,36;60;168,13;557;120,33
DPpaulli1a;iterative;RBASV2;3860;4098,77;4268;92,65;144;304,30;778;147,53
DPpaulli1a;iterative;ASV2;3864;4074,60;4256;112,75;124;260,83;899;155,82
DPpaulli2a;iterative;ASV2;3702;3913,47;4161;124,82;157;274,27;801;126,97
DPpaulli2a;parallel;EASV2;3670;3874,17;4055;95,22;81;172,77;972;158,64
DPpaulli2a;iterative;EASV2;3628;3878,10;4120;108,31;147;293,03;795;119,50
DPpaulli2a;iterative;ACSV2;3795;4178,10;4476;157,50;120;156,67;427;66,04
DPpaulli2a;parallel;RBASV2;3656;3901,40;4085;103,36;84;227,53;763;144,94
DPpaulli2a;parallel;MMASV2;3689;3967,67;4137;97,56;63;183,47;647;115,07
DPpaulli2a;iterative;RBASV2;3710;3887,83;4081;102,33;155;311,77;1059;204,25
DPpaulli2a;parallel;ACSV2;3966;4278,57;4611;158,36;46;68,63;103;14,11
DPpaulli2a;iterative;MMASV2;3620;3954,57;4258;134,32;129;276,50;842;182,68
DPpaulli2a;parallel;ASV2;3700;3908,03;4089;95,44;75;151,27;530;105,23
DPpaulli3a;parallel;ACSV2;4084;4389,57;4551;120,44;52;89,17;134;31,81
DPpaulli3a;iterative;ACSV2;3740;4334,33;4557;179,89;156;198,80;457;70,11
